ID_usuario,edad_usuario,año_alta,mes_alta,dia_alta,hora_alta_h,hora_alta_m,hora_alta_s,genero_FEMALE,genero_MALE,genero_OTHER
939572,29,2022,12,30,22,14,15,0,1,0
939363,19,2022,12,30,10,51,22,0,1,0
939494,21,2022,12,30,17,28,14,1,0,0
939323,18,2022,12,30,1,12,48,0,1,0
939399,21,2022,12,30,12,4,36,1,0,0
939354,66,2022,12,30,10,30,54,1,0,0
939459,36,2022,12,30,15,8,17,1,0,0
939505,24,2022,12,30,18,10,9,0,1,0
939389,33,2022,12,30,11,45,33,0,0,1
939318,20,2022,12,30,0,23,10,1,0,0
939409,35,2022,12,30,12,29,18,0,0,1
939331,18,2022,12,30,5,47,16,0,1,0
939501,24,2022,12,30,17,53,33,0,0,1
939508,28,2022,12,30,18,20,3,1,0,0
939531,34,2022,12,30,19,43,2,1,0,0
939319,19,2022,12,30,0,34,59,0,1,0
939511,25,2022,12,30,18,25,1,0,1,0
939453,40,2022,12,30,14,48,4,0,0,1
939506,38,2022,12,30,18,14,9,0,1,0
939367,19,2022,12,30,11,2,3,1,0,0
939422,32,2022,12,30,13,4,53,0,0,1
939448,59,2022,12,30,14,31,3,1,0,0
939321,27,2022,12,30,1,3,34,0,1,0
939326,19,2022,12,30,2,0,3,0,1,0
939368,23,2022,12,30,11,5,24,0,1,0
939525,23,2022,12,30,19,15,3,0,1,0
939408,33,2022,12,30,12,25,52,1,0,0
939432,24,2022,12,30,13,43,27,1,0,0
939503,19,2022,12,30,17,58,44,1,0,0
939574,22,2022,12,30,22,16,41,0,1,0
939495,18,2022,12,30,17,31,43,0,1,0
939556,26,2022,12,30,21,28,34,0,1,0
939480,28,2022,12,30,16,27,34,0,1,0
939534,24,2022,12,30,19,55,11,1,0,0
939524,33,2022,12,30,19,12,13,1,0,0
939430,46,2022,12,30,13,38,35,1,0,0
939560,22,2022,12,30,21,39,47,0,1,0
939484,53,2022,12,30,16,37,8,0,1,0
939580,22,2022,12,30,22,49,23,0,1,0
939460,28,2022,12,30,15,11,11,0,1,0
939324,28,2022,12,30,1,15,18,1,0,0
939548,19,2022,12,30,20,38,24,0,1,0
939423,30,2022,12,30,13,13,55,0,0,1
939340,65,2022,12,30,9,56,23,0,0,1
939540,23,2022,12,30,20,10,20,1,0,0
939317,26,2022,12,30,0,14,15,0,1,0
939400,25,2022,12,30,12,13,19,0,0,1
939526,40,2022,12,30,19,19,41,1,0,0
939329,21,2022,12,30,3,45,33,0,1,0
939541,22,2022,12,30,20,11,42,0,1,0
939528,53,2022,12,30,19,20,51,0,1,0
939437,33,2022,12,30,14,12,18,0,0,1
939529,27,2022,12,30,19,25,56,0,1,0
939477,34,2022,12,30,15,59,35,0,1,0
939426,31,2022,12,30,13,19,40,0,1,0
939499,28,2022,12,30,17,46,58,1,0,0
939476,44,2022,12,30,15,58,2,0,0,1
939513,18,2022,12,30,18,26,13,0,1,0
939521,18,2022,12,30,18,52,3,1,0,0
939411,21,2022,12,30,12,33,13,1,0,0
939402,34,2022,12,30,12,19,54,0,0,1
939567,29,2022,12,30,21,58,21,0,1,0
939507,19,2022,12,30,18,17,44,1,0,0
939436,37,2022,12,30,14,12,15,0,0,1
939461,33,2022,12,30,15,11,49,0,1,0
939578,24,2022,12,30,22,31,41,1,0,0
939547,24,2022,12,30,20,35,15,0,1,0
939550,54,2022,12,30,20,57,8,1,0,0
939514,19,2022,12,30,18,26,40,0,1,0
939438,18,2022,12,30,14,14,35,1,0,0
939443,40,2022,12,30,14,20,5,0,0,1
939517,25,2022,12,30,18,30,18,0,1,0
939502,23,2022,12,30,17,55,46,0,1,0
939315,21,2022,12,30,0,10,18,0,1,0
939559,22,2022,12,30,21,31,38,1,0,0
939468,53,2022,12,30,15,18,54,0,1,0
939357,46,2022,12,30,10,33,52,1,0,0
939333,31,2022,12,30,7,57,28,1,0,0
939424,51,2022,12,30,13,14,17,0,1,0
939403,37,2022,12,30,12,22,0,0,0,1
939355,52,2022,12,30,10,31,4,0,1,0
939328,21,2022,12,30,2,35,11,0,1,0
939557,27,2022,12,30,21,28,48,1,0,0
939396,31,2022,12,30,11,54,35,0,1,0
939316,22,2022,12,30,0,13,22,0,0,1
939522,27,2022,12,30,18,55,0,0,1,0
939520,49,2022,12,30,18,43,5,0,1,0
939194,22,2022,12,29,16,35,32,0,1,0
939283,43,2022,12,29,20,32,13,1,0,0
939111,58,2022,12,29,12,9,9,1,0,0
939043,22,2022,12,29,8,29,19,1,0,0
939293,32,2022,12,29,21,51,5,1,0,0
939149,18,2022,12,29,14,23,15,0,1,0
939238,24,2022,12,29,18,38,20,0,1,0
939239,41,2022,12,29,18,38,41,0,1,0
